playid,team,host,m0_cnt,w0,d0,l0,m0_hit,m0_mis,m1_cnt,w1,d1,l1,m1_hit,m1_mis,m_dval,m_num,m_r,m_p
23058,奥萨苏,1,10,4,2,4,8,10,31.0,16.0,7.0,8.0,39.0,29.0,10.0,55.0,4.0,52%
23058,社会,0,10,3,4,3,7,8,31.0,12.0,8.0,11.0,29.0,32.0,-3.0,44.0,8.0,39%
23058,斯特堡,1,10,4,2,4,16,14,32.0,14.0,8.0,10.0,50.0,36.0,14.0,50.0,7.0,44%
23058,里昂,0,10,5,3,2,16,11,32.0,7.0,11.0,14.0,43.0,53.0,-10.0,32.0,15.0,22%
23058,芬洛,1,10,4,2,4,15,12,34.0,10.0,10.0,14.0,63.0,66.0,-3.0,40.0,15.0,30%
23058,阿青年,0,10,5,0,5,25,23,34.0,15.0,8.0,11.0,52.0,47.0,5.0,53.0,6.0,45%
23058,马斯特,1,10,6,0,4,15,17,34.0,12.0,8.0,14.0,54.0,53.0,1.0,44.0,12.0,36%
23058,阿尔青,0,10,2,3,5,14,15,34.0,17.0,5.0,12.0,61.0,58.0,3.0,56.0,5.0,50%
23058,海牙,1,10,3,3,4,13,17,34.0,10.0,8.0,16.0,33.0,51.0,-18.0,38.0,16.0,30%
23058,海尔蒙,0,10,3,4,3,12,10,34.0,12.0,10.0,12.0,43.0,49.0,-6.0,46.0,10.0,36%
23058,赫拉克,1,10,7,2,1,27,10,34.0,11.0,8.0,15.0,55.0,57.0,-2.0,41.0,14.0,33%
23058,埃青年,0,10,5,0,5,18,15,34.0,23.0,4.0,7.0,92.0,41.0,51.0,73.0,2.0,68%
23058,兹沃勒,1,10,6,1,3,29,13,34.0,9.0,6.0,19.0,36.0,57.0,-21.0,33.0,17.0,27%
23058,多德勒,0,10,2,1,7,8,19,34.0,24.0,4.0,6.0,88.0,37.0,51.0,76.0,1.0,71%
23058,登博思,1,10,2,1,7,8,30,34.0,12.0,10.0,12.0,35.0,49.0,-14.0,46.0,11.0,36%
23058,特尔斯,0,10,3,2,5,10,20,34.0,10.0,3.0,21.0,44.0,79.0,-35.0,33.0,18.0,30%
23057,狼队,1,10,3,2,5,10,13,32.0,9.0,10.0,13.0,31.0,40.0,-9.0,37.0,12.0,29%
23057,水晶宫,0,10,3,3,4,11,10,32.0,9.0,7.0,16.0,27.0,44.0,-17.0,34.0,14.0,29%
23057,维拉,1,10,7,2,1,19,7,31.0,13.0,6.0,12.0,44.0,42.0,2.0,45.0,9.0,42%
23057,富勒姆,0,10,4,1,5,13,15,32.0,15.0,6.0,11.0,45.0,41.0,4.0,51.0,6.0,47%
23057,利兹,1,10,3,1,6,13,25,32.0,8.0,4.0,20.0,43.0,56.0,-13.0,28.0,17.0,25%
23057,莱切城,0,10,1,1,8,8,17,32.0,7.0,8.0,17.0,41.0,62.0,-21.0,29.0,16.0,22%
23057,诺丁汉,1,10,0,3,7,9,22,29.0,14.0,7.0,8.0,54.0,37.0,17.0,49.0,8.0,49%
23057,布赖顿,0,10,6,3,1,21,8,32.0,6.0,9.0,17.0,26.0,59.0,-33.0,27.0,19.0,19%
23057,切尔西,1,10,3,2,5,9,12,32.0,10.0,14.0,8.0,48.0,43.0,5.0,44.0,10.0,32%
23057,布伦特,0,10,2,4,4,12,14,31.0,10.0,9.0,12.0,30.0,33.0,-3.0,39.0,11.0,33%
23057,西汉姆,1,10,6,3,1,21,10,31.0,14.0,8.0,9.0,59.0,38.0,21.0,50.0,7.0,46%
23057,利物浦,0,10,4,3,3,21,11,31.0,9.0,7.0,15.0,33.0,41.0,-8.0,34.0,14.0,30%
23057,曼城,1,10,9,1,0,34,4,32.0,23.0,6.0,3.0,77.0,34.0,43.0,75.0,1.0,72%
23057,阿森纳,0,10,5,5,0,28,14,30.0,22.0,4.0,4.0,78.0,28.0,50.0,70.0,2.0,74%
23057,国米,1,10,2,4,4,11,10,,,,,,,,,,
23057,尤文,0,10,5,2,3,12,8,,,,,,,,,,
23057,赫罗纳,1,10,4,2,4,17,14,30.0,20.0,5.0,5.0,63.0,24.0,39.0,65.0,2.0,67%
23057,皇马,0,10,8,0,2,25,6,30.0,10.0,8.0,12.0,44.0,43.0,1.0,38.0,11.0,34%
23057,加的斯,1,10,3,4,3,8,9,30.0,11.0,8.0,11.0,28.0,32.0,-4.0,41.0,8.0,37%
23057,奥萨苏,0,10,4,2,4,10,12,30.0,7.0,11.0,12.0,23.0,42.0,-19.0,32.0,15.0,24%
23057,贝蒂斯,1,10,3,2,5,11,15,30.0,16.0,6.0,8.0,39.0,29.0,10.0,54.0,4.0,54%
23057,社会,0,10,3,3,4,7,9,30.0,14.0,6.0,10.0,39.0,33.0,6.0,48.0,5.0,47%
23057,赫塔费,1,10,4,3,3,13,13,30.0,8.0,6.0,16.0,36.0,52.0,-16.0,30.0,18.0,27%
23057,阿尔梅,0,10,2,2,6,13,21,30.0,7.0,10.0,13.0,28.0,39.0,-11.0,31.0,16.0,24%
23057,马竞技,1,10,8,1,1,18,5,30.0,11.0,7.0,12.0,29.0,31.0,-2.0,40.0,11.0,37%
23057,马洛卡,0,10,3,3,4,13,13,30.0,18.0,6.0,6.0,47.0,22.0,25.0,60.0,3.0,60%
23057,巴列卡,1,10,1,5,4,9,14,30.0,24.0,4.0,2.0,54.0,9.0,45.0,76.0,1.0,80%
23057,巴萨,0,10,6,2,2,10,6,30.0,10.0,10.0,10.0,36.0,36.0,0.0,40.0,10.0,34%
23056,伯恩茅,1,10,5,1,4,12,16,30.0,8.0,7.0,15.0,29.0,41.0,-12.0,31.0,15.0,27%
23056,西汉姆,0,10,5,3,2,17,14,31.0,9.0,6.0,16.0,31.0,59.0,-28.0,33.0,14.0,30%
23056,纽卡斯,1,10,5,1,4,14,14,31.0,16.0,5.0,10.0,57.0,45.0,12.0,53.0,5.0,52%
23056,热刺,0,10,4,3,3,15,11,30.0,15.0,11.0,4.0,48.0,24.0,24.0,56.0,4.0,50%
23056,布赖顿,1,10,6,2,2,21,9,,,,,,,,,,
23056,曼联,0,10,6,2,2,15,9,,,,,,,,,,
23056,勒沃,1,10,8,2,0,24,7,28.0,15.0,6.0,7.0,53.0,35.0,18.0,51.0,5.0,54%
23056,莱比锡,0,10,5,1,4,13,17,28.0,13.0,5.0,10.0,51.0,41.0,10.0,44.0,7.0,47%
23056,门兴,1,10,2,5,3,9,16,28.0,15.0,7.0,6.0,43.0,31.0,12.0,52.0,4.0,54%
23056,柏林联,0,10,2,4,4,11,15,28.0,9.0,9.0,10.0,43.0,45.0,-2.0,36.0,10.0,33%
23056,蒙扎,1,10,3,4,3,10,13,30.0,11.0,9.0,10.0,35.0,33.0,2.0,42.0,9.0,37%
23056,佛罗伦,0,10,7,2,1,19,7,30.0,10.0,8.0,12.0,35.0,41.0,-6.0,38.0,13.0,34%
23056,AC米兰,1,10,3,5,2,12,8,30.0,6.0,10.0,14.0,26.0,36.0,-10.0,28.0,16.0,20%
23056,莱切,0,10,2,2,6,7,12,30.0,15.0,8.0,7.0,49.0,37.0,12.0,53.0,6.0,50%
23056,尤文,1,10,6,2,2,13,7,30.0,24.0,3.0,3.0,66.0,21.0,45.0,75.0,1.0,80%
23056,那不勒,0,10,5,2,3,14,8,30.0,18.0,5.0,7.0,47.0,25.0,22.0,59.0,3.0,60%
23056,巴萨,1,10,5,2,3,10,8,29.0,18.0,6.0,5.0,47.0,21.0,26.0,60.0,3.0,63%
23056,马竞技,0,10,8,2,0,19,5,29.0,23.0,4.0,2.0,53.0,9.0,44.0,73.0,1.0,80%
23056,塞维利,1,10,5,2,3,16,14,29.0,14.0,5.0,10.0,38.0,28.0,10.0,47.0,6.0,49%
23056,比利亚,0,10,5,2,3,17,12,29.0,9.0,8.0,12.0,35.0,44.0,-9.0,35.0,13.0,32%
23056,尼斯,1,10,2,6,2,12,12,31.0,12.0,7.0,12.0,33.0,42.0,-9.0,43.0,11.0,39%
23056,克莱蒙,0,10,4,1,5,9,15,31.0,11.0,12.0,8.0,38.0,29.0,9.0,45.0,9.0,36%
23056,洛里昂,1,10,2,4,4,9,10,31.0,11.0,5.0,15.0,47.0,54.0,-7.0,38.0,12.0,36%
23056,图卢兹,0,10,4,0,6,16,17,31.0,12.0,9.0,10.0,43.0,43.0,0.0,45.0,10.0,39%
23056,蒙彼利,1,10,5,2,3,16,9,31.0,16.0,5.0,10.0,51.0,33.0,18.0,53.0,6.0,52%
23056,雷恩,0,10,5,0,5,12,10,31.0,11.0,4.0,16.0,47.0,52.0,-5.0,37.0,13.0,36%
23056,里昂,1,10,5,3,2,16,11,31.0,19.0,7.0,5.0,57.0,30.0,27.0,64.0,3.0,62%
23056,马赛,0,10,5,4,1,16,12,31.0,14.0,8.0,9.0,49.0,34.0,15.0,50.0,7.0,46%
23055,利物浦,1,10,3,3,4,20,14,31.0,6.0,9.0,16.0,24.0,56.0,-32.0,27.0,18.0,20%
23055,诺丁汉,0,10,0,3,7,7,21,30.0,13.0,8.0,9.0,56.0,36.0,20.0,47.0,8.0,44%
23055,莱切城,1,10,0,1,9,6,19,31.0,9.0,7.0,15.0,26.0,42.0,-16.0,34.0,13.0,30%
23055,狼队,0,10,4,2,4,11,12,31.0,7.0,4.0,20.0,41.0,55.0,-14.0,25.0,19.0,23%
23055,水晶宫,1,10,3,3,4,12,11,31.0,6.0,9.0,16.0,24.0,46.0,-22.0,27.0,17.0,20%
23055,埃弗顿,0,10,2,3,5,8,18,31.0,9.0,9.0,13.0,31.0,40.0,-9.0,36.0,12.0,30%
23055,布伦特,1,10,2,4,4,12,14,31.0,15.0,5.0,11.0,44.0,40.0,4.0,50.0,6.0,49%
23055,维拉,0,10,7,1,2,19,9,31.0,10.0,13.0,8.0,47.0,42.0,5.0,43.0,10.0,33%
23055,曼城,1,10,9,1,0,34,4,,,,,,,,,,
23055,谢菲联,0,10,7,0,3,13,8,,,,,,,,,,
23055,美因茨,1,10,5,4,1,20,10,28.0,17.0,8.0,3.0,78.0,30.0,48.0,59.0,1.0,61%
23055,拜仁,0,10,5,2,3,18,15,28.0,11.0,9.0,8.0,46.0,39.0,7.0,42.0,8.0,40%
23055,赫塔,1,10,2,2,6,13,23,28.0,9.0,5.0,14.0,43.0,54.0,-11.0,32.0,12.0,33%
23055,不来梅,0,10,2,2,6,14,17,28.0,5.0,7.0,16.0,33.0,55.0,-22.0,22.0,18.0,18%
23055,多特,1,10,5,2,3,22,17,28.0,11.0,9.0,8.0,49.0,41.0,8.0,42.0,9.0,40%
23055,法兰克,0,10,1,5,4,10,16,28.0,18.0,3.0,7.0,62.0,39.0,23.0,57.0,2.0,65%
23055,拉齐奥,1,10,6,2,2,12,5,30.0,10.0,9.0,11.0,31.0,36.0,-5.0,39.0,12.0,34%
23055,都灵,0,10,3,3,4,10,14,30.0,18.0,7.0,5.0,49.0,20.0,29.0,61.0,2.0,60%
23055,桑普多,1,10,1,4,5,11,17,30.0,5.0,11.0,14.0,25.0,48.0,-23.0,26.0,18.0,17%
23055,斯佩齐,0,10,1,5,4,8,16,30.0,3.0,7.0,20.0,19.0,51.0,-32.0,16.0,20.0,10%
23055,阿尔梅,1,10,2,2,6,12,21,29.0,12.0,7.0,10.0,40.0,29.0,11.0,43.0,7.0,42%
23055,毕尔巴,0,10,4,2,4,10,8,29.0,8.0,6.0,15.0,35.0,50.0,-15.0,30.0,17.0,28%
23055,巴利亚,1,10,3,3,4,11,20,29.0,10.0,8.0,11.0,44.0,42.0,2.0,38.0,10.0,35%
23055,赫罗纳,0,10,5,2,3,18,13,29.0,9.0,5.0,15.0,25.0,48.0,-23.0,32.0,15.0,32%
23055,社会,1,10,2,4,4,6,9,29.0,10.0,10.0,9.0,35.0,34.0,1.0,40.0,9.0,35%
23055,巴列卡,0,10,2,5,3,10,12,29.0,15.0,6.0,8.0,37.0,28.0,9.0,51.0,4.0,52%
23055,皇马,1,10,7,1,2,23,6,29.0,9.0,9.0,11.0,36.0,40.0,-4.0,36.0,12.0,32%
23055,塞尔塔,0,10,4,4,2,18,11,29.0,19.0,5.0,5.0,61.0,24.0,37.0,62.0,2.0,66%
23054,阿森纳,1,10,6,4,0,26,11,31.0,6.0,5.0,20.0,24.0,53.0,-29.0,23.0,20.0,20%
23054,南安普,0,10,2,2,6,7,15,31.0,23.0,5.0,3.0,74.0,31.0,43.0,74.0,1.0,75%
23054,奥格斯,1,10,3,2,5,17,22,28.0,5.0,9.0,14.0,35.0,50.0,-15.0,24.0,16.0,18%
23054,斯图加,0,10,3,2,5,14,16,28.0,8.0,5.0,15.0,37.0,53.0,-16.0,29.0,14.0,29%
23054,达姆施,1,10,5,2,3,11,9,28.0,11.0,6.0,11.0,47.0,44.0,3.0,39.0,9.0,40%
23054,卡尔斯,0,10,7,2,1,26,15,28.0,17.0,7.0,4.0,43.0,23.0,20.0,58.0,1.0,61%
23054,汉堡,1,10,4,4,2,21,14,28.0,13.0,8.0,7.0,42.0,30.0,12.0,47.0,5.0,47%
23054,圣保利,0,10,9,0,1,18,5,28.0,16.0,5.0,7.0,54.0,35.0,19.0,53.0,3.0,58%
23054,维罗纳,1,10,2,4,4,6,11,30.0,12.0,8.0,10.0,39.0,37.0,2.0,44.0,8.0,40%
23054,博洛尼,0,10,5,3,2,13,7,30.0,5.0,8.0,17.0,24.0,43.0,-19.0,23.0,18.0,17%
23054,西牙人,1,10,2,1,7,12,20,29.0,7.0,10.0,12.0,23.0,42.0,-19.0,31.0,16.0,25%
23054,加的斯,0,10,3,3,4,9,13,29.0,6.0,9.0,14.0,35.0,49.0,-14.0,27.0,19.0,21%
23054,昂热,1,10,1,3,6,7,20,31.0,23.0,3.0,5.0,73.0,30.0,43.0,72.0,1.0,75%
23054,日尔曼,0,10,6,0,4,18,13,31.0,3.0,5.0,23.0,24.0,66.0,-42.0,14.0,20.0,10%
23054,福伦丹,1,10,3,2,5,12,16,29.0,4.0,4.0,21.0,21.0,58.0,-37.0,16.0,18.0,14%
23054,坎布尔,0,10,1,1,8,10,28,29.0,7.0,6.0,16.0,34.0,61.0,-27.0,27.0,14.0,25%
23054,威廉,1,10,7,2,1,20,9,33.0,9.0,5.0,19.0,41.0,64.0,-23.0,32.0,17.0,28%
23054,奥斯,0,10,3,2,5,16,24,32.0,16.0,8.0,8.0,55.0,35.0,20.0,56.0,4.0,50%
23054,特尔斯,1,10,3,2,5,10,20,33.0,15.0,8.0,10.0,52.0,46.0,6.0,53.0,5.0,46%
23054,芬洛,0,10,5,2,3,18,12,33.0,11.0,10.0,12.0,34.0,49.0,-15.0,43.0,12.0,34%
23054,海尔蒙,1,10,4,4,2,13,9,33.0,22.0,4.0,7.0,91.0,41.0,50.0,70.0,2.0,67%
23054,赫拉克,0,10,7,2,1,28,10,33.0,10.0,8.0,15.0,33.0,50.0,-17.0,38.0,16.0,31%
23054,格拉夫,1,10,6,1,3,22,12,33.0,11.0,10.0,12.0,42.0,49.0,-7.0,43.0,11.0,34%
23054,海牙,0,10,3,3,4,15,18,33.0,13.0,7.0,13.0,56.0,47.0,9.0,46.0,9.0,40%
23054,埃因FC,1,10,3,3,4,16,17,32.0,15.0,4.0,13.0,54.0,55.0,-1.0,49.0,8.0,47%
23054,布雷达,0,10,6,0,4,20,19,33.0,14.0,9.0,10.0,52.0,49.0,3.0,51.0,7.0,43%
23054,阿尔城,1,10,7,2,1,14,7,33.0,24.0,3.0,6.0,87.0,36.0,51.0,75.0,1.0,73%
23054,兹沃勒,0,10,7,0,3,32,13,33.0,19.0,5.0,9.0,49.0,36.0,13.0,62.0,3.0,58%
23053,那不勒,1,10,6,1,3,15,7,,,,,,,,,,
23053,AC米兰,0,10,4,4,2,12,7,,,,,,,,,,
23053,切尔西,1,10,3,2,5,9,12,,,,,,,,,,
23053,皇马,0,10,6,1,3,21,7,,,,,,,,,,
23053,拜仁,1,10,6,1,3,20,14,,,,,,,,,,
23053,曼城,0,10,10,0,0,37,4,,,,,,,,,,
23053,国米,1,10,2,3,5,7,8,,,,,,,,,,
23053,本菲卡,0,10,7,0,3,22,8,,,,,,,,,,
23053,谢菲联,1,10,7,0,3,13,8,42.0,13.0,14.0,15.0,50.0,52.0,-2.0,53.0,14.0,31%
23053,布里斯,0,10,2,3,5,7,14,41.0,24.0,7.0,10.0,64.0,36.0,28.0,79.0,2.0,59%
23053,罗瑟汉,1,10,3,3,4,10,12,41.0,26.0,13.0,2.0,78.0,30.0,48.0,91.0,1.0,64%
23053,伯恩利,0,10,6,3,1,15,8,41.0,10.0,15.0,16.0,44.0,54.0,-10.0,45.0,18.0,25%
23053,斯托克,1,10,3,3,4,15,10,42.0,8.0,13.0,21.0,34.0,63.0,-29.0,34.0,24.0,20%
23053,维冈,0,10,1,3,6,5,13,42.0,14.0,10.0,18.0,54.0,49.0,5.0,52.0,16.0,34%
23053,桑德兰,1,10,3,3,4,13,17,42.0,11.0,10.0,21.0,41.0,60.0,-19.0,43.0,19.0,27%
23053,哈德斯,0,10,3,3,4,11,17,42.0,16.0,13.0,13.0,60.0,51.0,9.0,61.0,8.0,39%
23053,米尔沃,1,10,4,3,3,10,8,42.0,13.0,11.0,18.0,45.0,53.0,-8.0,50.0,17.0,31%
23053,伯明翰,0,10,3,3,4,8,11,42.0,18.0,11.0,13.0,50.0,41.0,9.0,65.0,5.0,43%
23053,巡游者,1,10,1,1,8,7,24,42.0,17.0,10.0,15.0,55.0,47.0,8.0,61.0,10.0,41%
23053,诺维奇,0,10,4,3,3,12,11,42.0,11.0,10.0,21.0,40.0,67.0,-27.0,43.0,20.0,27%
23053,斯旺西,1,10,4,2,4,12,12,42.0,17.0,11.0,14.0,41.0,47.0,-6.0,62.0,9.0,41%
23053,普雷斯,0,10,6,2,2,13,10,42.0,15.0,11.0,16.0,57.0,59.0,-2.0,56.0,13.0,36%
23053,沃特福,1,10,3,3,4,13,12,41.0,11.0,9.0,21.0,34.0,50.0,-16.0,42.0,21.0,27%
23053,加的夫,0,10,4,1,5,12,14,42.0,15.0,14.0,13.0,51.0,47.0,4.0,59.0,11.0,36%
23053,米德尔,1,10,5,2,3,26,14,42.0,13.0,14.0,15.0,48.0,57.0,-9.0,53.0,16.0,31%
23053,赫尔城,0,10,2,6,2,10,10,42.0,21.0,8.0,13.0,79.0,51.0,28.0,71.0,4.0,50%
23053,雷丁,1,10,1,4,5,8,15,42.0,20.0,14.0,8.0,53.0,36.0,17.0,74.0,3.0,48%
23053,卢顿,0,10,7,3,0,14,4,42.0,13.0,9.0,20.0,43.0,62.0,-19.0,42.0,22.0,31%
23052,西汉姆,1,10,5,2,3,16,14,30.0,23.0,4.0,3.0,72.0,29.0,43.0,73.0,1.0,77%
23052,阿森纳,0,10,7,3,0,28,11,29.0,8.0,6.0,15.0,27.0,39.0,-12.0,30.0,15.0,28%
23052,诺丁汉,1,10,1,3,6,8,19,29.0,17.0,5.0,7.0,44.0,37.0,7.0,56.0,4.0,59%
23052,曼联,0,10,6,2,2,16,14,30.0,6.0,9.0,15.0,24.0,54.0,-30.0,27.0,18.0,20%
23052,不来梅,1,10,3,2,5,15,16,27.0,13.0,8.0,6.0,39.0,36.0,3.0,47.0,5.0,49%
23052,弗赖堡,0,10,3,4,3,9,9,27.0,9.0,5.0,13.0,42.0,52.0,-10.0,32.0,12.0,34%
23052,沃尔夫,1,10,2,4,4,11,16,27.0,13.0,4.0,10.0,51.0,41.0,10.0,43.0,6.0,49%
23052,勒沃,0,10,8,2,0,24,9,27.0,10.0,9.0,8.0,46.0,36.0,10.0,39.0,9.0,38%
23052,萨索洛,1,10,6,2,2,19,14,29.0,18.0,5.0,6.0,47.0,24.0,23.0,44.0,7.0,63%
23052,尤文,0,10,7,1,2,16,8,29.0,10.0,7.0,12.0,37.0,43.0,-6.0,37.0,13.0,35%
23052,罗马,1,10,5,1,4,13,8,29.0,9.0,12.0,8.0,39.0,36.0,3.0,39.0,11.0,32%
23052,乌迪内,0,10,2,5,3,12,15,29.0,16.0,5.0,8.0,39.0,26.0,13.0,53.0,3.0,56%
23052,赫塔费,1,10,4,4,2,14,12,28.0,23.0,3.0,2.0,53.0,9.0,44.0,72.0,1.0,83%
23052,巴萨,0,10,6,1,3,12,8,28.0,7.0,9.0,12.0,27.0,36.0,-9.0,30.0,16.0,25%
23052,马竞技,1,10,8,2,0,18,4,28.0,8.0,6.0,14.0,34.0,48.0,-14.0,30.0,17.0,29%
23052,阿尔梅,0,10,3,2,5,14,20,28.0,17.0,6.0,5.0,45.0,20.0,25.0,57.0,3.0,61%
23052,欧塞尔,1,10,4,3,3,13,11,30.0,6.0,13.0,11.0,32.0,42.0,-10.0,31.0,14.0,20%
23052,南特,0,10,2,3,5,11,20,30.0,7.0,8.0,15.0,27.0,51.0,-24.0,29.0,15.0,24%
23052,克莱蒙,1,10,3,2,5,7,14,30.0,3.0,5.0,22.0,23.0,64.0,-41.0,14.0,20.0,10%
23052,昂热,0,10,1,4,5,6,18,30.0,11.0,7.0,12.0,31.0,41.0,-10.0,40.0,11.0,37%
23052,布雷斯,1,10,2,4,4,11,14,30.0,11.0,12.0,7.0,38.0,28.0,10.0,45.0,9.0,37%
23052,尼斯,0,10,3,6,1,14,10,30.0,6.0,10.0,14.0,34.0,48.0,-14.0,28.0,16.0,20%
23052,斯特堡,1,10,3,2,5,13,16,30.0,6.0,3.0,21.0,21.0,55.0,-34.0,21.0,19.0,20%
23052,阿雅克,0,10,2,0,8,5,19,30.0,5.0,11.0,14.0,38.0,52.0,-14.0,26.0,17.0,17%
23052,摩纳哥,1,10,5,2,3,20,18,30.0,12.0,9.0,9.0,42.0,40.0,2.0,45.0,10.0,40%
23052,洛里昂,0,10,2,5,3,8,7,30.0,17.0,7.0,6.0,63.0,42.0,21.0,58.0,4.0,57%
23052,马赛,1,10,5,4,1,15,12,30.0,4.0,9.0,17.0,38.0,64.0,-26.0,21.0,18.0,14%
23052,特鲁瓦,0,10,0,2,8,7,23,30.0,18.0,7.0,5.0,54.0,29.0,25.0,61.0,3.0,60%
23051,狼队,1,10,4,2,4,12,12,30.0,10.0,13.0,7.0,47.0,40.0,7.0,43.0,9.0,34%
23051,布伦特,0,10,3,4,3,15,12,30.0,8.0,7.0,15.0,24.0,42.0,-18.0,31.0,13.0,27%
23051,热刺,1,10,4,3,3,13,9,30.0,8.0,6.0,16.0,28.0,57.0,-29.0,30.0,15.0,27%
23051,伯恩茅,0,10,4,1,5,9,15,30.0,16.0,5.0,9.0,55.0,42.0,13.0,53.0,5.0,54%
23051,南安普,1,10,2,2,6,8,15,30.0,8.0,9.0,13.0,29.0,40.0,-11.0,33.0,12.0,27%
23051,水晶宫,0,10,2,3,5,11,13,30.0,6.0,5.0,19.0,24.0,51.0,-27.0,23.0,20.0,20%
23051,埃弗顿,1,10,3,3,4,8,15,29.0,11.0,6.0,12.0,39.0,40.0,-1.0,39.0,10.0,38%
23051,富勒姆,0,10,4,1,5,13,15,30.0,6.0,9.0,15.0,23.0,43.0,-20.0,27.0,17.0,20%
23051,切尔西,1,10,3,2,5,8,11,28.0,13.0,7.0,8.0,52.0,36.0,16.0,46.0,7.0,47%
23051,布赖顿,0,10,5,3,2,20,9,30.0,10.0,9.0,11.0,29.0,31.0,-2.0,39.0,11.0,34%
23051,曼城,1,10,9,1,0,35,4,30.0,7.0,4.0,19.0,40.0,52.0,-12.0,25.0,19.0,24%
23051,莱切城,0,10,1,1,8,9,17,29.0,21.0,4.0,4.0,75.0,27.0,48.0,67.0,2.0,73%
23051,科隆,1,10,2,3,5,7,15,27.0,11.0,8.0,8.0,45.0,38.0,7.0,41.0,8.0,41%
23051,美因茨,0,10,5,3,2,19,13,27.0,7.0,10.0,10.0,36.0,45.0,-9.0,31.0,12.0,26%
23051,拜仁,1,10,6,0,4,21,16,27.0,8.0,4.0,15.0,37.0,46.0,-9.0,28.0,14.0,30%
23051,霍芬海,0,10,3,0,7,12,18,27.0,17.0,7.0,3.0,77.0,29.0,48.0,58.0,1.0,63%
23051,法兰克,1,10,1,4,5,9,17,27.0,9.0,8.0,10.0,42.0,44.0,-2.0,35.0,10.0,34%
23051,门兴,0,10,3,4,3,12,16,27.0,11.0,8.0,8.0,48.0,40.0,8.0,41.0,8.0,41%
23051,国米,1,10,3,3,4,8,7,29.0,9.0,8.0,12.0,34.0,41.0,-7.0,35.0,13.0,32%
23051,蒙扎,0,10,3,4,3,11,13,29.0,16.0,3.0,10.0,48.0,33.0,15.0,51.0,5.0,56%
23051,毕尔巴,1,10,4,2,4,10,9,28.0,15.0,6.0,7.0,37.0,26.0,11.0,51.0,4.0,54%
23051,社会,0,10,3,4,3,9,9,28.0,11.0,7.0,10.0,38.0,29.0,9.0,40.0,7.0,40%
23051,加的斯,1,10,4,3,3,11,11,28.0,18.0,5.0,5.0,59.0,24.0,35.0,59.0,2.0,65%
23051,皇马,0,10,5,2,3,20,8,28.0,7.0,10.0,11.0,23.0,40.0,-17.0,31.0,15.0,25%
23051,雷恩,1,10,4,0,6,10,13,30.0,11.0,14.0,5.0,40.0,29.0,11.0,47.0,8.0,37%
23051,兰斯,0,10,5,3,2,15,6,30.0,15.0,5.0,10.0,48.0,33.0,15.0,50.0,7.0,50%
23051,日尔曼,1,10,5,0,5,16,15,30.0,18.0,9.0,3.0,50.0,22.0,28.0,63.0,2.0,60%
23051,朗斯,0,10,5,3,2,18,9,30.0,22.0,3.0,5.0,70.0,29.0,41.0,69.0,1.0,74%
23050,米德尔,1,10,5,2,3,24,14,41.0,17.0,10.0,14.0,54.0,42.0,12.0,61.0,8.0,42%
23050,诺维奇,0,10,4,4,2,11,6,41.0,20.0,8.0,13.0,74.0,50.0,24.0,68.0,4.0,49%
23050,沙尔克,1,10,2,6,2,7,9,27.0,5.0,7.0,15.0,31.0,50.0,-19.0,22.0,17.0,19%
23050,赫塔,0,10,2,2,6,11,20,27.0,4.0,9.0,14.0,21.0,50.0,-29.0,21.0,18.0,15%
23050,汉诺威,1,10,1,3,6,12,22,27.0,14.0,9.0,4.0,53.0,31.0,22.0,51.0,3.0,52%
23050,海登,0,10,5,3,2,20,11,27.0,9.0,7.0,11.0,37.0,40.0,-3.0,34.0,10.0,34%
23050,菲尔特,1,10,4,2,4,15,13,27.0,7.0,6.0,14.0,27.0,43.0,-16.0,27.0,16.0,26%
23050,雷根堡,0,10,2,2,6,7,13,27.0,8.0,9.0,10.0,37.0,40.0,-3.0,33.0,11.0,30%
23050,科雷蒙,1,10,2,2,6,11,21,29.0,7.0,11.0,11.0,25.0,36.0,-11.0,32.0,14.0,25%
23050,恩波利,0,10,1,4,5,8,14,29.0,2.0,10.0,17.0,26.0,54.0,-28.0,16.0,19.0,7%
23050,斯佩齐,1,10,1,5,4,8,15,29.0,17.0,7.0,5.0,46.0,20.0,26.0,58.0,2.0,59%
23050,拉齐奥,0,10,6,2,2,11,5,29.0,5.0,11.0,13.0,25.0,45.0,-20.0,26.0,17.0,18%
23050,巴列卡,1,10,2,5,3,9,11,28.0,10.0,8.0,10.0,24.0,28.0,-4.0,38.0,8.0,36%
23050,奥萨苏,0,10,3,3,4,6,10,28.0,9.0,10.0,9.0,33.0,33.0,0.0,37.0,9.0,33%
23050,图卢兹,1,10,5,0,5,18,16,30.0,13.0,8.0,9.0,47.0,33.0,14.0,47.0,7.0,44%
23050,里昂,0,10,5,3,2,16,11,30.0,11.0,5.0,14.0,46.0,52.0,-6.0,38.0,12.0,37%
23050,精英,1,10,1,2,7,6,26,27.0,7.0,9.0,11.0,36.0,46.0,-10.0,30.0,12.0,26%
23050,前进鹰,0,10,3,2,5,10,15,28.0,7.0,3.0,18.0,25.0,65.0,-40.0,24.0,16.0,25%
23050,奥斯,1,10,4,1,5,16,21,32.0,13.0,6.0,13.0,53.0,44.0,9.0,45.0,9.0,41%
